1459,"Karpathos Airport","Karpathos","Greece","AOK","LGKP",35.4214,27.1460,66,2,"E"
1460,"Ioannis Kapodistrias International Airport","Kerkyra/corfu","Greece","CFU","LGKR",39.6019,19.9117,6,2,"E"
1461,"Kasos Airport","Kasos","Greece","KSJ","LGKS",35.4214,26.9100,35,2,"E"
1462,"Alexander the Great International Airport","Kavala","Greece","KVA","LGKV",40.9133,24.6192,18,2,"E"
1463,"Filippos Airport","Kozani","Greece","KZI","LGKZ",40.2861,21.8408,2059,2,"E"
1464,"Leros Airport","Leros","Greece","LRS","LGLE",37.1849,26.8003,39,2,"E"
1465,"Limnos Airport","Limnos","Greece","LXS","LGLM",39.9171,25.2363,14,2,"E"
1466,"Larisa Airport","Larissa","Greece","LRA","LGLR",39.6503,22.4655,241,2,"E"
1467,"Megara Airport","Megara","Greece","","LGMG",37.9811,23.3654,12,2,"E"
1468,"Mikonos Airport","Mykonos","Greece","JMK","LGMK",37.4351,25.3481,405,2,"E"
1469,"Mytilene International Airport","Mytilini","Greece","MJT","LGMT",39.0567,26.5983,60,2,"E"
1470,"Aktion National Airport","Preveza","Greece","PVK","LGPZ",38.9255,20.7653,11,2,"E"
1471,"Maritsa Airport","Rhodos","Greece","","LGRD",36.3831,28.1089,204,2,"E"
1472,"Diagoras Airport","Rhodos","Greece","RHO","LGRP",36.4054,28.0862,17,2,"E"
1473,"Araxos Airport","Patras","Greece","GPA","LGRX",38.1511,21.4256,46,2,"E"
1474,"Chania International Airport","Chania","Greece","CHQ","LGSA",35.5317,24.1497,490,2,"E"
1475,"Skiathos Island National Airport","Skiathos","Greece","JSI","LGSK",39.1771,23.5037,54,2,"E"
1476,"Samos Airport","Samos","Greece","SMI","LGSM",37.6900,26.9117,19,2,"E"
1478,"Sparti Airport","Sparti","Greece","SPJ","LGSP",36.9739,22.5263,500,2,"E"
1479,"Santorini Airport","Thira","Greece","JTR","LGSR",36.3992,25.4793,127,2,"E"
1480,"Sitia Airport","Sitia","Greece","JSH","LGST",35.2161,26.1013,376,2,"E"
1481,"Stefanovikion Air Base","Stefanovikion","Greece","","LGSV",39.4800,22.7672,146,2,"E"
1482,"Skiros Airport","Skiros","Greece","SKU","LGSY",38.9676,24.4872,44,2,"E"
1483,"Tanagra Air Base","Tanagra","Greece","","LGTG",38.3398,23.5650,485,2,"E"
1484,"Kasteli Airport","Kasteli","Greece","","LGTL",35.1920,25.3270,1180,2,"E"
1485,"Tripolis Airport","Tripolis","Greece","","LGTP",37.5306,22.4036,2113,2,"E"
1486,"Thessaloniki Macedonia International Airport","Thessaloniki","Greece","SKG","LGTS",40.5197,22.9709,22,2,"E"
1487,"Tatoi Airport","Dekelia","Greece","","LGTT",38.1089,23.7838,785,2,"E"
1488,"Zakynthos International Airport ""Dionysios Solomos""","Zakynthos","Greece","ZTH","LGZA",37.7509,20.8843,15,2,"E"
1489,"Budapest Liszt Ferenc International Airport","Budapest","Hungary","BUD","LHBP",47.4298,19.2611,495,1,"E"
1490,"Debrecen International Airport","Debrecen","Hungary","DEB","LHDC",47.4889,21.6153,359,1,"E"
1491,"Kecskemét Airport","Kecskemet","Hungary","","LHKE",46.9175,19.7492,376,1,"E"
1492,"Nyíregyháza Airport","Nyirregyhaza","Hungary","","LHNY",47.9839,21.6923,338,1,"E"
1493,"?csény Airport","Ocseny","Hungary","","LHOY",46.3039,18.7692,295,1,"E"
1496,"Szentkirályszabadja Airport","Azentkilyszabadja","Hungary","","LHSA",47.0779,17.9684,919,1,"E"
1498,"Szolnok Air Base","Szolnok","Hungary","","LHSN",47.1229,20.2355,322,1,"E"
1499,"Amendola Air Base","Amendola","Italy","","LIBA",41.5414,15.7181,183,1,"E"
1500,"Crotone Airport","Crotone","Italy","CRV","LIBC",38.9972,17.0802,522,1,"E"
1501,"Bari Karol Wojty?a Airport","Bari","Italy","BRI","LIBD",41.1389,16.7606,177,1,"E"
1502,"Foggia ""Gino Lisa"" Airport","Foggia","Italy","FOG","LIBF",41.4329,15.5350,265,1,"E"
1503,"Taranto-Grottaglie ""Marcello Arlotta"" Airport","Grottaglie","Italy","TAR","LIBG",40.5175,17.4032,215,1,"E"
1504,"Lecce Galatina Air Base","Lecce","Italy","LCC","LIBN",40.2392,18.1333,156,1,"E"
1505,"Pescara International Airport","Pescara","Italy","PSR","LIBP",42.4317,14.1811,48,1,"E"
1506,"Brindisi – Salento Airport","Brindisi","Italy","BDS","LIBR",40.6576,17.9470,47,1,"E"
1507,"Gioia Del Colle Air Base","Gioia Del Colle","Italy","","LIBV",40.7678,16.9333,1187,1,"E"
1508,"Lamezia Terme Airport","Lamezia","Italy","SUF","LICA",38.9054,16.2423,39,1,"E"
1509,"Catania-Fontanarossa Airport","Catania","Italy","CTA","LICC",37.4668,15.0664,39,1,"E"
1510,"Lampedusa Airport","Lampedusa","Italy","LMP","LICD",35.4979,12.6181,70,1,"E"
1511,"Pantelleria Airport","Pantelleria","Italy","PNL","LICG",36.8165,11.9689,628,1,"E"
1512,"Falcone–Borsellino Airport","Palermo","Italy","PMO","LICJ",38.1760,13.0910,65,1,"E"
1513,"Palermo-Boccadifalco Airport","Palermo","Italy","","LICP",38.1108,13.3133,345,1,"E"
1514,"Reggio Calabria Airport","Reggio Calabria","Italy","REG","LICR",38.0712,15.6516,96,1,"E"
1515,"Vincenzo Florio Airport Trapani-Birgi","Trapani","Italy","TPS","LICT",37.9114,12.4880,25,1,"E"
1516,"Sigonella Navy Air Base","Sigonella","Italy","NSY","LICZ",37.4017,14.9224,79,1,"E"
1517,"Alghero-Fertilia Airport","Alghero","Italy","AHO","LIEA",40.6321,8.2908,87,1,"E"
1518,"Decimomannu Air Base","Decimomannu","Italy","DCI","LIED",39.3542,8.9725,100,1,"E"
1519,"Cagliari Elmas Airport","Cagliari","Italy","CAG","LIEE",39.2515,9.0543,13,1,"E"
1520,"Olbia Costa Smeralda Airport","Olbia","Italy","OLB","LIEO",40.8987,9.5176,37,1,"E"
1521,"Tortolì Airport","Tortoli","Italy","TTB","LIET",39.9188,9.6830,23,1,"E"
1522,"Torino-Aeritalia Airport","Turin","Italy","","LIMA",45.0864,7.6034,943,1,"E"
1523,"Milano-Bresso Airfield","Milano","Italy","","LIMB",45.5422,9.2033,484,1,"E"
1524,"Malpensa International Airport","Milano","Italy","MXP","LIMC",45.6306,8.7281,768,1,"E"
1525,"Il Caravaggio International Airport","Bergamo","Italy","BGY","LIME",45.6739,9.7042,782,1,"E"
1526,"Turin Airport","Torino","Italy","TRN","LIMF",45.2008,7.6496,989,1,"E"
1527,"Villanova D'Albenga International Airport","Albenga","Italy","ALL","LIMG",44.0506,8.1274,148,1,"E"
1528,"Genoa Cristoforo Colombo Airport","Genoa","Italy","GOA","LIMJ",44.4133,8.8375,13,1,"E"
1529,"Milano Linate Airport","Milan","Italy","LIN","LIML",45.4451,9.2767,353,1,"E"
1530,"Cameri Air Base [MIL]","Cameri","Italy","","LIMN",45.5296,8.6692,586,1,"E"
1531,"Parma Airport","Parma","Italy","PMF","LIMP",44.8245,10.2964,161,1,"E"
1532,"Piacenza San Damiano Air Base","Piacenza","Italy","","LIMS",44.9131,9.7233,456,1,"E"
1534,"Cuneo International Airport","Cuneo","Italy","CUF","LIMZ",44.5470,7.6232,1267,1,"E"
1535,"Aviano Air Base","Aviano","Italy","AVB","LIPA",46.0319,12.5965,410,1,"E"
1536,"Bolzano Airport","Bolzano","Italy","BZO","LIPB",46.4602,11.3264,789,1,"E"
1537,"Cervia Air Base","Cervia","Italy","","LIPC",44.2242,12.3072,18,1,"E"
1538,"Bologna Guglielmo Marconi Airport","Bologna","Italy","BLQ","LIPE",44.5354,11.2887,123,1,"E"
1539,"Treviso-Sant'Angelo Airport","Treviso","Italy","TSF","LIPH",45.6484,12.1944,59,1,"E"
1540,"Rivolto Air Base","Rivolto","Italy","","LIPI",45.9787,13.0493,179,1,"E"
1541,"Forlì Airport","Forli","Italy","FRL","LIPK",44.1948,12.0701,97,1,"E"
1542,"Ghedi Air Base","Ghedi","Italy","","LIPL",45.4322,10.2677,333,1,"E"
1543,"Verona-Boscomantico Airport","Verona","Italy","","LIPN",45.4720,10.9279,286,1,"E"
1544,"Brescia Airport","Brescia","Italy","VBS","LIPO",45.4289,10.3306,355,1,"E"
1545,"Trieste–Friuli Venezia Giulia Airport","Ronchi De Legionari","Italy","TRS","LIPQ",45.8275,13.4722,39,1,"E"
1546,"Federico Fellini International Airport","Rimini","Italy","RMI","LIPR",44.0203,12.6117,40,1,"E"
1547,"Istrana Air Base","Treviso","Italy","","LIPS",45.6849,12.0829,137,1,"E"
1548,"Vicenza Airport","Vicenza","Italy","VIC","LIPT",45.5734,11.5295,128,1,"E"
1549,"Padova Airport","Padova","Italy","QPA","LIPU",45.3958,11.8479,44,1,"E"
1550,"Verona Villafranca Airport","Villafranca","Italy","VRN","LIPX",45.3957,10.8885,239,1,"E"
1551,"Venice Marco Polo Airport","Venice","Italy","VCE","LIPZ",45.5053,12.3519,7,1,"E"
1552,"Siena-Ampugnano Airport","Siena","Italy","SAY","LIQS",43.2563,11.2550,634,1,"E"
1553,"Ciampino–G. B. Pastine International Airport","Rome","Italy","CIA","LIRA",41.7994,12.5949,427,1,"E"
1554,"Pratica Di Mare Air Base","Pratica Di Mare","Italy","","LIRE",41.6545,12.4452,41,1,"E"
1555,"Leonardo da Vinci–Fiumicino Airport","Rome","Italy","FCO","LIRF",41.8003,12.2389,13,1,"E"
1556,"Guidonia Air Base","Guidonia","Italy","","LIRG",41.9903,12.7408,289,1,"E"
1558,"Marina Di Campo Airport","Marina Di Campo","Italy","EBA","LIRJ",42.7603,10.2394,31,1,"E"
1559,"Latina Air Base","Latina","Italy","QLT","LIRL",41.5424,12.9090,94,1,"E"
1560,"Grazzanise Air Base","Grazzanise","Italy","","LIRM",41.0608,14.0819,29,1,"E"
1561,"Naples International Airport","Naples","Italy","NAP","LIRN",40.8860,14.2908,294,1,"E"
1562,"Pisa International Airport","Pisa","Italy","PSA","LIRP",43.6839,10.3927,6,1,"E"
1563,"Peretola Airport","Florence","Italy","FLR","LIRQ",43.8100,11.2051,142,1,"E"
1564,"Grosseto Air Base","Grosseto","Italy","GRS","LIRS",42.7597,11.0719,17,1,"E"
1565,"Urbe Airport","Rome","Italy","","LIRU",41.9519,12.4989,55,1,"E"
1566,"Viterbo Airport","Viterbo","Italy","","LIRV",42.4302,12.0642,992,1,"E"
1567,"Perugia San Francesco d'Assisi – Umbria International Airport","Perugia","Italy","PEG","LIRZ",43.0959,12.5132,697,1,"E"
1568,"Cerklje Airport","Cerklje","Slovenia","","LJCE",45.9000,15.5302,510,1,"E"
1569,"Ljubljana Jože Pu?nik Airport","Ljubljana","Slovenia","LJU","LJLJ",46.2237,14.4576,1273,1,"E"
1570,"Maribor Airport","Maribor","Slovenia","MBX","LJMB",46.4799,15.6861,876,1,"E"
1571,"Portoroz Airport","Portoroz","Slovenia","POW","LJPZ",45.4734,13.6150,7,1,"E"
1572,"Slovenj Gradec Airport","Slovenj Gradec","Slovenia","","LJSG",46.4720,15.1170,1645,1,"E"
1573,"?eské Bud?jovice Airport","Ceske Budejovice","Czech Republic","","LKCS",48.9464,14.4275,1417,1,"E"
1574,"?áslav Air Base","Caslav","Czech Republic","","LKCV",49.9397,15.3818,794,1,"E"
1575,"Hradec Králové Airport","Hradec Kralove","Czech Republic","","LKHK",50.2532,15.8452,791,1,"E"
1576,"Ho?ovice Airport","Horovice","Czech Republic","","LKHV",49.8481,13.8935,1214,1,"E"
1577,"Kbely Air Base","Praha","Czech Republic","","LKKB",50.1214,14.5436,939,1,"E"
1578,"Kunovice Airport","Kunovice","Czech Republic","UHE","LKKU",49.0294,17.4397,581,1,"E"
1579,"Karlovy Vary International Airport","Karlovy Vary","Czech Republic","KLV","LKKV",50.2030,12.9150,1989,1,"E"
1580,"Plze?-Lín? Airport","Line","Czech Republic","","LKLN",49.6752,13.2746,1188,1,"E"
1581,"Mnichovo Hradišt? Airport","Mnichovo Hradiste","Czech Republic","","LKMH",50.5402,15.0066,800,1,"E"
1582,"Ostrava Leos Janá?ek Airport","Ostrava","Czech Republic","OSR","LKMT",49.6963,18.1111,844,1,"E"
1583,"Nám?š? Air Base","Namest","Czech Republic","","LKNA",49.1658,16.1249,1548,1,"E"
1584,"Pardubice Airport","Pardubice","Czech Republic","PED","LKPD",50.0134,15.7386,741,1,"E"
1585,"Pribram Airport","Pribram","Czech Republic","","LKPM",49.7201,14.1006,1529,1,"E"
1586,"P?erov Air Base","Prerov","Czech Republic","PRV","LKPO",49.4258,17.4047,676,1,"E"
1587,"Václav Havel Airport Prague","Prague","Czech Republic","PRG","LKPR",50.1008,14.2600,1247,1,"E"
1588,"Brno-Tu?any Airport","Brno","Czech Republic","BRQ","LKTB",49.1513,16.6944,778,1,"E"
1589,"Vodochody Airport","Vodochody","Czech Republic","VOD","LKVO",50.2166,14.3958,919,1,"E"
1590,"Ben Gurion International Airport","Tel-aviv","Israel","TLV","LLBG",32.0114,34.8867,135,2,"E"
1591,"Beersheba (Teyman) Airport","Beer-sheba","Israel","BEV","LLBS",31.2870,34.7230,656,2,"E"
1592,"Tel Nof Air Base","Tel-nof","Israel","","LLEK",31.8395,34.8218,193,2,"E"
1593,"Ein Shemer Airfield","Eyn-shemer","Israel","","LLES",32.4408,35.0077,95,2,"E"
1594,"Eilat Airport","Elat","Israel","ETH","LLET",29.5613,34.9601,42,2,"E"
1595,"Ein Yahav Airfield","Eyn-yahav","Israel","EIY","LLEY",30.6217,35.2033,-164,2,"E"
1596,"Haifa International Airport","Haifa","Israel","HFA","LLHA",32.8094,35.0431,28,2,"E"
1597,"Hatzor Air Base","Haztor","Israel","","LLHS",31.7625,34.7272,148,2,"E"
1598,"Ben Ya'akov Airport","Rosh Pina","Israel","RPN","LLIB",32.9810,35.5719,922,2,"E"
1599,"Megiddo Airport","Megido Airstrip","Israel","","LLMG",32.5973,35.2288,200,2,"E"
1600,"Bar Yehuda Airfield","Metzada","Israel","MTZ","LLMZ",31.3282,35.3886,-1266,2,"E"
1601,"Nevatim Air Base","Nevatim","Israel","VTM","LLNV",31.2083,35.0123,1330,2,"E"
1602,"Ovda International Airport","Ovda","Israel","VDA","LLOV",29.9403,34.9358,1492,2,"E"
1603,"Ramat David Air Base","Ramat David","Israel","","LLRD",32.6651,35.1795,185,2,"E"
1604,"Ramon Air Base","Ramon","Israel","MIP","LLRM",30.7761,34.6667,2126,2,"E"
1605,"Sde Dov Airport","Tel-aviv","Israel","SDV","LLSD",32.1147,34.7822,43,2,"E"
1606,"Malta International Airport","Malta","Malta","MLA","LMML",35.8575,14.4775,300,1,"E"
1607,"Wiener Neustadt East Airport","Wiener Neustadt Ost","Austria","","LOAN",47.8433,16.2601,896,1,"E"
1608,"Wels Airport","Wels","Austria","","LOLW",48.1833,14.0409,1043,1,"E"
1609,"Graz Airport","Graz","Austria","GRZ","LOWG",46.9911,15.4396,1115,1,"E"
1610,"Innsbruck Airport","Innsbruck","Austria","INN","LOWI",47.2602,11.3440,1907,1,"E"
1611,"Linz Hörsching Airport","Linz","Austria","LNZ","LOWL",48.2332,14.1875,980,1,"E"
1612,"Salzburg Airport","Salzburg","Austria","SZG","LOWS",47.7933,13.0043,1411,1,"E"
1613,"Vienna International Airport","Vienna","Austria","VIE","LOWW",48.1103,16.5697,600,1,"E"
1615,"Hinterstoisser Air Base","Zeltweg","Austria","","LOXZ",47.2028,14.7442,2264,1,"E"
1616,"Alverca Air Base","Alverca","Portugal","AVR","LPAR",38.8833,-9.0301,11,0,"E"
1617,"Santa Maria Airport","Santa Maria (island)","Portugal","SMA","LPAZ",36.9714,-25.1706,308,-1,"E"
1618,"Bragança Airport","Braganca","Portugal","BGC","LPBG",41.8578,-6.7071,2241,0,"E"
1619,"Beja Airport / Airbase","Beja (madeira)","Portugal","BYJ","LPBJ",38.0789,-7.9324,636,0,"E"
1620,"Braga Municipal Aerodrome","Braga","Portugal","BGZ","LPBR",41.5871,-8.4451,247,0,"E"
1621,"Aerodromo Municipal de Coimbra","Coimba","Portugal","","LPCO",40.1588,-8.4708,587,0,"E"
1622,"Cascais Airport","Cascais","Portugal","CAT","LPCS",38.7250,-9.3552,325,0,"E"
1623,"Coimbra Hospital Covões Heliport","Covilha","Portugal","","LPCV",40.1948,-8.4602,265,0,"E"
1624,"Évora Airport","Evora","Portugal","","LPEV",38.5335,-7.8896,807,0,"E"
1625,"Flores Airport","Flores","Portugal","FLW","LPFL",39.4553,-31.1314,112,-1,"E"
1626,"Faro Airport","Faro","Portugal","FAO","LPFR",37.0144,-7.9659,24,0,"E"
1627,"Graciosa Airport","Graciosa Island","Portugal","GRW","LPGR",39.0922,-28.0298,86,-1,"E"
1628,"Horta Airport","Horta","Portugal","HOR","LPHR",38.5199,-28.7159,118,-1,"E"
1629,"Lajes Airport","Lajes (terceira Island)","Portugal","TER","LPLA",38.7618,-27.0908,180,-1,"E"
1630,"Monte Real Air Base","Monte Real","Portugal","QLR","LPMR",39.8283,-8.8875,187,0,"E"
1631,"Montijo Air Base","Montijo","Portugal","","LPMT",38.7039,-9.0359,46,0,"E"
1632,"Ovar Air Base","Ovar","Portugal","","LPOV",40.9159,-8.6459,56,0,"E"
1633,"João Paulo II Airport","Ponta Delgada","Portugal","PDL","LPPD",37.7412,-25.6979,259,-1,"E"
1634,"Pico Airport","Pico","Portugal","PIX","LPPI",38.5543,-28.4413,109,-1,"E"
1635,"Portimão Airport","Portimao","Portugal","PRM","LPPM",37.1493,-8.5840,5,0,"E"
1636,"Francisco de Sá Carneiro Airport","Porto","Portugal","OPO","LPPR",41.2481,-8.6814,228,0,"E"
1637,"Porto Santo Airport","Porto Santo","Portugal","PXO","LPPS",33.0734,-16.3500,341,0,"E"
1638,"Humberto Delgado Airport (Lisbon Portela Airport)","Lisbon","Portugal","LIS","LPPT",38.7813,-9.1359,374,0,"E"
1639,"São Jorge Airport","Sao Jorge Island","Portugal","SJZ","LPSJ",38.6655,-28.1758,311,-1,"E"
1640,"Sintra Air Base","Sintra","Portugal","","LPST",38.8311,-9.3396,440,0,"E"
1641,"Tancos Airbase","Tancos","Portugal","","LPTN",39.4751,-8.3646,266,0,"E"
1642,"Vila Real Airport","Vila Real","Portugal","VRL","LPVR",41.2743,-7.7205,1805,0,"E"
1643,"Aerodromo Goncalves Lobato (Viseu Airport)","Viseu","Portugal","VSE","LPVZ",40.7255,-7.8890,2060,0,"E"
1645,"Mostar International Airport","Mostar","Bosnia and Herzegovina","OMO","LQMO",43.2829,17.8459,156,1,"E"
1646,"Sarajevo International Airport","Sarajevo","Bosnia and Herzegovina","SJJ","LQSA",43.8246,18.3315,1708,1,"E"
1647,"Arad International Airport","Arad","Romania","ARW","LRAR",46.1766,21.2620,352,2,"E"
1648,"Bac?u Airport","Bacau","Romania","BCM","LRBC",46.5219,26.9103,607,2,"E"
1649,"Tautii Magheraus Airport","Baia Mare","Romania","BAY","LRBM",47.6584,23.4700,605,2,"E"
1650,"B?neasa International Airport","Bucharest","Romania","BBU","LRBS",44.5032,26.1021,297,2,"E"
1651,"Mihail Kog?lniceanu International Airport","Constanta","Romania","CND","LRCK",44.3622,28.4883,353,2,"E"
1652,"Cluj-Napoca International Airport","Cluj-napoca","Romania","CLJ","LRCL",46.7852,23.6862,1036,2,"E"
1653,"Caransebe? Airport","Caransebes","Romania","CSB","LRCS",45.4200,22.2533,866,2,"E"
1654,"Craiova Airport","Craiova","Romania","CRA","LRCV",44.3181,23.8886,626,2,"E"
1655,"Ia?i Airport","Iasi","Romania","IAS","LRIA",47.1785,27.6206,397,2,"E"
1656,"Oradea International Airport","Oradea","Romania","OMR","LROD",47.0253,21.9025,465,2,"E"
1657,"Henri Coand? International Airport","Bucharest","Romania","OTP","LROP",44.5711,26.0850,314,2,"E"
1658,"Sibiu International Airport","Sibiu","Romania","SBZ","LRSB",45.7856,24.0913,1496,2,"E"
1659,"Satu Mare Airport","Satu Mare","Romania","SUJ","LRSM",47.7033,22.8857,405,2,"E"
1660,"Suceava Stefan cel Mare Airport","Suceava","Romania","SCV","LRSV",47.6875,26.3541,1375,2,"E"
1661,"Tulcea Airport","Tulcea","Romania","TCE","LRTC",45.0625,28.7143,200,2,"E"
1662,"Transilvania Târgu Mure? International Airport","Tirgu Mures","Romania","TGM","LRTM",46.4677,24.4125,963,2,"E"
1663,"Timi?oara Traian Vuia Airport","Timisoara","Romania","TSR","LRTR",45.8099,21.3379,348,2,"E"
1664,"Les Eplatures Airport","Les Eplatures","Switzerland","","LSGC",47.0839,6.7928,3368,1,"E"
1665,"Geneva Cointrin International Airport","Geneva","Switzerland","GVA","LSGG",46.2381,6.1090,1411,1,"E"
1666,"Saanen Airport","Saanen","Switzerland","","LSGK",46.4875,7.2508,3307,1,"E"
1667,"Sion Airport","Sion","Switzerland","SIR","LSGS",46.2196,7.3268,1585,1,"E"
1668,"Alpnach Air Base","Alpnach","Switzerland","","LSMA",46.9439,8.2842,1460,1,"E"
1669,"Dübendorf Air Base","Dubendorf","Switzerland","","LSMD",47.3986,8.6482,1470,1,"E"
1670,"Emmen Air Base","Emmen","Switzerland","EML","LSME",47.0924,8.3052,1400,1,"E"
1671,"Mollis Airport","Mollis","Switzerland","","LSMF",47.0789,9.0648,1485,1,"E"
1672,"Meiringen Airport","Meiringen","Switzerland","","LSMM",46.7433,8.1100,1895,1,"E"
1673,"Payerne Air Base","Payerne","Switzerland","","LSMP",46.8432,6.9151,1465,1,"E"
1675,"Lugano Airport","Lugano","Switzerland","LUG","LSZA",46.0043,8.9106,915,1,"E"
1676,"Bern Belp Airport","Bern","Switzerland","BRN","LSZB",46.9141,7.4971,1674,1,"E"
1677,"Grenchen Airport","Grenchen","Switzerland","ZHI","LSZG",47.1816,7.4172,1411,1,"E"
1678,"Zürich Airport","Zurich","Switzerland","ZRH","LSZH",47.4647,8.5492,1416,1,"E"
1679,"St Gallen Altenrhein Airport","Altenrhein","Switzerland","ACH","LSZR",47.4850,9.5608,1306,1,"E"
1680,"Samedan Airport","Samedan","Switzerland","SMV","LSZS",46.5341,9.8841,5600,1,"E"
1681,"Güvercinlik Airport","Ankara","Turkey","","LTAB",39.9350,32.7408,2687,2,"E"
1682,"Esenbo?a International Airport","Ankara","Turkey","ESB","LTAC",40.1281,32.9951,3125,3,"E"
1683,"Etimesgut Air Base","Ankara","Turkey","ANK","LTAD",39.9498,32.6886,2653,3,"E"
1684,"Ak?nc? Air Base","Ankara","Turkey","","LTAE",40.0789,32.5656,2767,3,"E"
1685,"Adana Airport","Adana","Turkey","ADA","LTAF",36.9822,35.2804,65,3,"E"
1686,"?ncirlik Air Base","Adana","Turkey","UAB","LTAG",37.0021,35.4259,238,3,"E"
1687,"Afyon Airport","Afyon","Turkey","AFY","LTAH",38.7264,30.6011,3310,3,"E"
1688,"Antalya International Airport","Antalya","Turkey","AYT","LTAI",36.8987,30.8005,177,3,"E"
1689,"Gaziantep International Airport","Gaziantep","Turkey","GZT","LTAJ",36.9472,37.4787,2315,3,"E"
1690,"?skenderun Airport","Iskenderun","Turkey","","LTAK",36.5745,36.1534,25,3,"E"
1691,"Konya Airport","Konya","Turkey","KYA","LTAN",37.9790,32.5619,3392,3,"E"
1692,"Malatya Tulga Airport","Malatya","Turkey","","LTAO",38.3537,38.2539,3016,3,"E"
1693,"Amasya Merzifon Airport","Merzifon","Turkey","MZH","LTAP",40.8294,35.5220,1758,3,"E"
1694,"Sivas Nuri Demira? Airport","Sivas","Turkey","VAS","LTAR",39.8138,36.9035,5239,3,"E"
1695,"Malatya Erhaç Airport","Malatya","Turkey","MLX","LTAT",38.4353,38.0910,2828,3,"E"
1696,"Kayseri Erkilet Airport","Kayseri","Turkey","ASR","LTAU",38.7704,35.4954,3463,3,"E"
1697,"Sivrihisar Airport","Sivrihisar","Turkey","","LTAV",39.4515,31.3653,3185,3,"E"
1698,"Tokat Airport","Tokat","Turkey","TJK","LTAW",40.3074,36.3674,1831,3,"E"
1699,"Çardak Airport","Denizli","Turkey","DNZ","LTAY",37.7856,29.7013,2795,3,"E"
1701,"Atatürk International Airport","Istanbul","Turkey","ISL","LTBA",40.9769,28.8146,163,3,"E"
1702,"Bal?kesir Merkez Airport","Balikesir","Turkey","BZI","LTBF",39.6193,27.9260,340,3,"E"
1703,"Band?rma Airport","Bandirma","Turkey","BDM","LTBG",40.3180,27.9777,170,3,"E"
1705,"Eski?ehir Air Base","Eskisehir","Turkey","ESK","LTBI",39.7841,30.5821,2581,3,"E"
